C,N,cycles:u,cycles:k,cycles,instructions:u,instructions:k,instructions,cache-misses:u,cache-misses:k,cache-misses,LLC-loads:u, LLC-loads:k,LLC-loads,LLC-load-misses:u,LLC-load-misses:k,LLC-load-misses,LLC-store-misses:u,LLC-store-misses:k,LLC-store-misses
112,35714,13167749,42767712,62191725,30118339,21393547,60636624,649361,696420,1345807,17377,29583,51741,31320,144419,<not counted>,<not counted>,<not counted>,<not counted>,,
113,35398,12196820,42736727,62311041,30536790,22458500,60623987,639010,701935,1340955,16640,29023,49106,30227,166946,<not counted>,<not counted>,<not counted>,<not counted>,,
114,35087,21008652,43703281,61856707,35740185,26394545,60560628,652804,696235,1349061,17022,30730,60390,18075,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
115,34782,25355278,43018395,61710587,32847188,26439342,60605442,643079,695352,1338440,17521,29122,54962,28444,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
116,34482,22995337,43160622,61720650,34012380,26412903,60578895,645879,692248,1338135,17540,29510,57107,26007,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
117,34188,36499969,43005492,62344304,30596943,22056006,60549382,622091,692439,1314541,17143,29717,51682,29860,142747,<not counted>,<not counted>,<not counted>,<not counted>,,
118,33898,3342435,41641824,60762238,29637630,21630352,60571278,629600,698650,1328282,17533,31070,49973,32528,149261,<not counted>,<not counted>,<not counted>,<not counted>,,
119,33613,19665291,42880655,62388317,30215826,21344482,60622788,623324,697091,1320425,17095,29043,50512,30873,152708,<not counted>,<not counted>,<not counted>,<not counted>,,
120,33333,19628003,42650062,61655388,35124558,26487074,60653424,651224,707539,1358783,17357,31006,61070,21887,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
121,33057,25716041,42435488,61620377,30260852,22484464,60608086,619399,700333,1319742,17600,29452,51957,31834,148918,<not counted>,<not counted>,<not counted>,<not counted>,,
122,32786,22476669,43712939,62046566,33986531,26456574,60622483,648564,695644,1344229,17422,29980,57791,26602,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
123,32520,27872118,42809966,62236608,30862329,23315002,60620213,641655,701734,1343405,17720,29408,52296,31492,152113,<not counted>,<not counted>,<not counted>,<not counted>,,
124,32258,21864623,44030796,62390420,34415537,26413145,60579753,655305,696541,1351865,17000,30196,58219,25020,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
125,32000,6693061,42425140,62043676,29991420,21707466,60613147,649046,700226,1349298,17421,31254,50541,31613,155919,<not counted>,<not counted>,<not counted>,<not counted>,,
126,31746,20997493,44938925,63417989,35229183,26351136,60517748,705107,695786,1400916,17351,31711,62053,23572,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
127,31496,21557485,43866455,62146060,34839092,26472628,60639285,651079,697403,1348495,17155,30676,59448,23092,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
128,31250,20500161,44247483,62346009,35710519,26461081,60627045,644140,693557,1337712,17366,32203,63657,18861,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
129,31007,21804363,43688641,61978162,34600089,26421513,60587407,648827,691893,1340738,17626,31005,60154,24817,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
130,30769,21585371,43889829,62123825,34697849,26420394,60586817,647119,695633,1342777,17281,31127,60119,23790,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
131,30534,20525249,43604928,61864012,35539122,26472993,60639358,653914,695335,1349270,17016,31510,61502,19690,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
132,30303,20769432,43381572,61426269,35353966,26464587,60631224,642837,699219,1342069,17468,31289,61737,20805,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
133,30075,7851382,42151734,61624487,29639373,21100491,60554228,650888,695498,1346398,17285,31963,50641,32192,153939,<not counted>,<not counted>,<not counted>,<not counted>,,
134,29850,20916575,44322898,62485008,35212421,26425145,60590924,667800,696247,1364065,17451,31368,61136,22023,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
135,29629,21821185,42757120,62287742,30073931,21356382,60563312,677012,694018,1371043,17572,29431,51853,31909,143181,<not counted>,<not counted>,<not counted>,<not counted>,,
136,29411,26073211,44107423,62844571,32404070,26323704,60600655,647787,703610,1351421,17442,30662,55915,29799,118618,<not counted>,<not counted>,<not counted>,<not counted>,,
137,29197,21599294,43619689,61868104,35148931,26411726,60578338,620909,693217,1314138,17373,31007,60712,21418,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
138,28985,22146671,44162406,62502682,34269985,26411220,60577333,622115,696869,1319013,17102,30643,58583,25128,<not counted>,<not counted>,<not counted>,<not counted>,<not counted>,,
